step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
37,CASH_OUT,128133.0,C921148283,128133.0,0.0,C129500962,160395.62,288528.62,1,0
179,TRANSFER,1494831.65,C1705883896,1494831.65,0.0,C258215915,0.0,0.0,1,0
675,TRANSFER,10000000.0,C1291955358,12772043.9,2772043.9,C285979005,0.0,0.0,1,0
681,PAYMENT,12428.51,C1002343485,0.0,0.0,M109554553,0.0,0.0,0,0
565,TRANSFER,254947.37,C45849369,254947.37,0.0,C538038319,0.0,0.0,1,0
205,PAYMENT,13528.95,C2030889673,0.0,0.0,M506929180,0.0,0.0,0,0
731,CASH_OUT,81677.17,C1623831712,81677.17,0.0,C538679361,130887.69,212564.86,1,0
159,PAYMENT,21581.33,C1223008500,0.0,0.0,M399005568,0.0,0.0,0,0
204,CASH_IN,92121.19,C1378451794,46706.31,138827.5,C2061251799,298832.19,206711.0,0,0
138,CASH_OUT,22664.55,C1883519248,224258.0,201593.45,C2051297393,0.0,22664.55,0,0
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1,0
485,CASH_OUT,277485.25,C1606328682,277485.25,0.0,C435666818,0.0,277485.25,1,0
252,CASH_IN,40796.17,C606628396,26350.0,67146.17,C1391056325,2685299.1,2644502.93,0,0
699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,1,0
168,PAYMENT,5409.3,C1954433186,15678.0,10268.7,M934850765,0.0,0.0,0,0
221,TRANSFER,1123561.68,C1234309969,1123561.68,0.0,C587188586,0.0,0.0,1,0
426,CASH_IN,84849.82,C952992635,76791.0,161640.82,C691542794,15160139.56,15075289.74,0,0
8,CASH_OUT,89631.24,C1938531779,89631.24,0.0,C2048578791,21175.0,0.0,1,0
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,1,0
160,TRANSFER,2432747.48,C1616917685,2432747.48,0.0,C2003827425,0.0,0.0,1,0
160,CASH_IN,186569.18,C570299935,10320325.19,10506894.38,C1656107232,7360542.61,7173973.42,0,0
259,PAYMENT,6429.65,C1297205810,478256.0,471826.35,M1509451532,0.0,0.0,0,0
394,TRANSFER,186602.97,C426392326,12050.0,0.0,C88558862,199038.84,385641.81,0,0
341,CASH_OUT,357824.01,C1046302165,357824.01,0.0,C1601738020,158077.81,515901.82,1,0
400,CASH_IN,340646.77,C1944943025,20371645.23,20712291.99,C913328691,508846.03,168199.26,0,0
608,TRANSFER,4716307.48,C941946048,4716307.48,0.0,C34938557,0.0,0.0,1,0
162,CASH_OUT,93282.72,C1885884703,0.0,0.0,C895882992,1289325.72,1382608.43,0,0
560,TRANSFER,143275.81,C1645658263,143275.81,0.0,C1494621207,0.0,0.0,1,0
541,TRANSFER,107320.81,C216622685,107320.81,0.0,C937316720,0.0,0.0,1,0
37,PAYMENT,7853.41,C642864629,0.0,0.0,M157214121,0.0,0.0,0,0
155,PAYMENT,15215.61,C49576514,22913.0,7697.39,M842579711,0.0,0.0,0,0
573,PAYMENT,4232.6,C1155302848,27817.0,23584.4,M1940334282,0.0,0.0,0,0
582,CASH_OUT,6106149.52,C62391457,6106149.52,0.0,C1290160681,2003487.05,8109636.57,1,0
442,TRANSFER,355969.72,C227175045,355969.72,0.0,C765607741,0.0,0.0,1,0
158,CASH_OUT,27723.34,C1205222550,27723.34,0.0,C457266787,983150.44,1010873.78,1,0
563,TRANSFER,1676936.79,C1454005383,1676936.79,0.0,C1762009463,0.0,0.0,1,0
241,PAYMENT,35291.95,C1876866353,5498.79,0.0,M95336856,0.0,0.0,0,0
353,CASH_OUT,144623.22,C814327001,0.0,0.0,C1427614467,178718.76,323341.98,0,0
151,TRANSFER,147080.42,C1639051922,147080.42,0.0,C862738497,0.0,0.0,1,0
134,CASH_OUT,267363.47,C1233376194,40004.0,0.0,C906552740,69196.26,336559.73,0,0
382,TRANSFER,1595587.46,C1069976593,1595587.46,0.0,C1835585013,0.0,0.0,1,0
636,CASH_OUT,222517.07,C131696791,222517.07,0.0,C1282495156,130580.85,353097.93,1,0
336,CASH_OUT,170038.31,C948610987,170038.31,0.0,C1691754688,88268.89,258307.2,1,0
303,CASH_OUT,93600.32,C585514649,0.0,0.0,C1615126197,350816.34,444416.66,0,0
94,CASH_OUT,192281.18,C774335685,0.0,0.0,C1445395724,5040255.62,5232536.8,0,0
27,CASH_OUT,329937.88,C148278282,329937.88,0.0,C1783581377,349407.23,679345.1,1,0
705,CASH_OUT,989954.57,C1908563566,989954.57,0.0,C184438165,861924.18,1851878.75,1,0
249,CASH_OUT,90915.0,C1651029918,90915.0,0.0,C467148053,1912137.27,2003052.26,1,0
363,CASH_OUT,56231.05,C615216082,56231.05,0.0,C513190251,0.0,56231.05,1,0
324,CASH_OUT,10211.81,C268984152,10211.81,0.0,C700461668,1975715.1,1985926.91,1,0
554,CASH_OUT,10000000.0,C2099173172,10000000.0,0.0,C497323053,239962.98,10239962.98,1,0
268,TRANSFER,754874.26,C390809517,754874.26,0.0,C1817850202,0.0,0.0,1,0
528,PAYMENT,10330.48,C931920328,30201.0,19870.52,M70727866,0.0,0.0,0,0
741,TRANSFER,144945.34,C31496887,144945.34,0.0,C1251365829,0.0,0.0,1,0
450,CASH_OUT,10000000.0,C1552522980,10000000.0,0.0,C2104816494,415882.73,10415882.73,1,0
634,CASH_OUT,114864.37,C208900966,114864.37,0.0,C2041696205,0.0,114864.37,1,0
126,CASH_OUT,5245375.3,C1652591304,5245375.3,0.0,C1873104472,0.0,5245375.3,1,0
407,PAYMENT,2912.01,C1118100977,23207.0,20294.99,M1810900302,0.0,0.0,0,0
154,TRANSFER,2096737.44,C2103653238,0.0,0.0,C174314934,4457673.47,6554410.92,0,0
35,CASH_IN,244326.82,C1866462978,563255.17,807581.99,C1996094098,691314.61,446987.8,0,0
210,CASH_OUT,57611.57,C1518511676,394601.53,336989.96,C197383780,525901.99,583513.55,0,0
41,CASH_IN,484585.06,C558194964,11347.0,495932.06,C1536656559,203721.25,0.0,0,0
261,CASH_OUT,2689633.8,C1088706462,2689633.8,0.0,C717389444,0.0,2689633.8,1,0
538,PAYMENT,12301.88,C551208721,451.0,0.0,M1925809903,0.0,0.0,0,0
305,PAYMENT,44905.88,C1499422750,20104.0,0.0,M634138967,0.0,0.0,0,0
333,TRANSFER,212502.8,C53276073,0.0,0.0,C606231666,1267809.21,1480312.01,0,0
139,CASH_IN,164239.13,C775412931,1459861.81,1624100.94,C1418937031,2258107.88,2093868.74,0,0
151,TRANSFER,338229.88,C1915521741,338229.88,0.0,C1011899331,0.0,0.0,1,0
163,CASH_OUT,282000.1,C1978793860,423.0,0.0,C780999513,41607.95,323608.05,0,0
226,TRANSFER,1540024.9,C330650106,111279.0,0.0,C1797631632,0.0,1540024.9,0,0
137,CASH_OUT,128163.55,C493282433,0.0,0.0,C127442264,396614.83,524778.38,0,0
59,TRANSFER,1367340.03,C453950944,1367340.03,0.0,C1875884022,0.0,0.0,1,0
202,CASH_OUT,241377.51,C1743511958,0.0,0.0,C1634990418,2329087.65,2570465.16,0,0
697,CASH_OUT,378623.9,C1316763794,378623.9,0.0,C140649109,0.0,378623.9,1,0
459,TRANSFER,1153156.0,C1788207069,1153156.0,0.0,C2113625922,0.0,0.0,1,0
388,TRANSFER,680224.41,C2009706800,680224.41,0.0,C215387112,0.0,0.0,1,0
186,CASH_IN,106581.4,C1368996018,2756107.01,2862688.41,C1369047784,809879.99,703298.59,0,0
357,TRANSFER,484493.06,C1001502110,484493.06,0.0,C1201215957,0.0,0.0,1,0
43,CASH_OUT,8856.07,C1753670204,2189.0,0.0,C264488563,0.0,8856.07,0,0
331,PAYMENT,3158.04,C396307140,69720.07,66562.03,M1799298518,0.0,0.0,0,0
64,CASH_OUT,960306.85,C1336358470,960306.85,0.0,C89588966,0.0,960306.85,1,0
485,CASH_OUT,2755588.11,C164780972,2755588.11,0.0,C380842084,2758109.87,5513697.98,1,0
403,PAYMENT,5929.59,C379048980,62343.0,56413.41,M1421710903,0.0,0.0,0,0
10,CASH_IN,253292.19,C1899127679,30352.0,283644.19,C69335151,8456273.92,8532105.66,0,0
140,TRANSFER,1988639.0,C785199239,0.0,0.0,C1250129401,2160091.62,4148730.62,0,0
156,CASH_OUT,222218.67,C595515596,21541.0,0.0,C1162160018,58393.99,280612.67,0,0
35,TRANSFER,3606943.31,C1054903406,3606943.31,0.0,C755069790,0.0,0.0,1,0
742,CASH_OUT,303846.74,C1148860488,303846.74,0.0,C846260566,343660.89,647507.63,1,0
334,PAYMENT,8473.29,C105407681,0.0,0.0,M505135602,0.0,0.0,0,0
651,CASH_OUT,65494.78,C1340594574,65494.78,0.0,C1088639142,422252.51,487747.29,1,0
140,TRANSFER,684492.78,C1034131652,0.0,0.0,C661879069,2074270.32,2758763.1,0,0
590,PAYMENT,7193.95,C780637417,66671.0,59477.05,M185713317,0.0,0.0,0,0
398,CASH_OUT,29113.5,C127541615,701885.0,672771.5,C1090006669,45921.89,75035.4,0,0
47,CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1,0
329,TRANSFER,279030.31,C1234765357,0.0,0.0,C1891589558,1658756.68,1937787.0,0,0
198,CASH_OUT,2634032.61,C901300638,2634032.61,0.0,C1646300362,502216.16,3136248.77,1,0
392,TRANSFER,251832.96,C1019966301,251832.96,0.0,C483110811,0.0,0.0,1,0
379,PAYMENT,6891.08,C1827988077,0.0,0.0,M778259543,0.0,0.0,0,0
10,CASH_IN,190581.08,C875088990,2519213.83,2709794.91,C2018975718,1261671.69,1516965.84,0,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
276,TRANSFER,35012.63,C233092565,9546.0,0.0,C115228710,72062.02,107074.64,0,0
591,CASH_OUT,906270.63,C1392276809,906270.63,0.0,C1315942882,221709.79,1127980.43,1,0
640,CASH_OUT,4627.43,C1130678421,31385.0,26757.57,C722904413,1660499.55,1665126.98,0,0
620,CASH_OUT,161272.92,C1122962082,161272.92,0.0,C546830525,783850.08,945123.0,1,0
543,TRANSFER,74436.56,C694879733,74436.56,0.0,C1164535816,0.0,0.0,1,0
456,CASH_OUT,30548.46,C1387708046,30548.46,0.0,C1963829295,804314.46,834862.92,1,0
206,CASH_OUT,82622.17,C986907002,35829.0,0.0,C250438116,226277.38,308899.55,0,0
302,PAYMENT,70985.5,C1993770622,0.0,0.0,M1149658630,0.0,0.0,0,0
34,CASH_IN,120466.12,C1607566605,20016.0,140482.12,C2072419584,2399343.28,2234545.27,0,0
614,TRANSFER,797235.09,C1509490957,797235.09,0.0,C1619575537,0.0,0.0,1,0
345,PAYMENT,14961.12,C327746735,15259.0,297.88,M2046735206,0.0,0.0,0,0
453,TRANSFER,134725.66,C1443740367,134725.66,0.0,C465493916,0.0,0.0,1,0
142,CASH_OUT,219791.03,C1311514794,49059.0,0.0,C1490148604,24987.18,244778.21,0,0
239,CASH_IN,25122.5,C644146055,1531384.84,1556507.34,C1572476453,175061.66,149939.15,0,0
294,CASH_OUT,79446.06,C401144837,79446.06,0.0,C1911772195,0.0,79446.06,1,0
285,TRANSFER,1421665.98,C1217403648,1421665.98,0.0,C483706610,0.0,0.0,1,0
252,CASH_OUT,161482.12,C1172795125,0.0,0.0,C1250599907,1210779.47,1372261.59,0,0
302,TRANSFER,633384.46,C1088367372,633384.46,0.0,C299996818,0.0,0.0,1,0
62,CASH_OUT,724414.43,C189532677,724414.43,0.0,C741569434,223853.38,948267.81,1,0
632,CASH_OUT,480404.03,C6427083,480404.03,0.0,C1751510346,40564.78,520968.81,1,0
400,PAYMENT,405.95,C528604703,15452.0,15046.05,M1332123232,0.0,0.0,0,0
301,CASH_OUT,208732.52,C262425428,0.0,0.0,C528251376,226281.88,435014.4,0,0
299,CASH_OUT,59931.58,C648088028,0.0,0.0,C372934692,594861.7,654793.28,0,0
177,CASH_OUT,452804.42,C261442623,452804.42,0.0,C2037489278,4020.0,0.0,1,0
379,PAYMENT,14933.02,C1242521039,9719.26,0.0,M1516509805,0.0,0.0,0,0
623,CASH_OUT,296156.97,C1706729494,296156.97,0.0,C1382749859,1385822.34,1681979.31,1,0
370,CASH_IN,270293.52,C824572271,4784291.88,5054585.4,C624296186,370268.42,99974.9,0,0
183,PAYMENT,3757.24,C870600671,0.0,0.0,M650060197,0.0,0.0,0,0
626,CASH_OUT,44577.32,C259533000,44577.32,0.0,C2027781406,61298.8,105876.12,1,0
37,CASH_OUT,5979556.06,C1240594546,5979556.06,0.0,C579897687,0.0,5979556.06,1,0
739,TRANSFER,8116.53,C2072430566,8116.53,0.0,C765215468,0.0,0.0,1,0
9,PAYMENT,4311.59,C450406348,1143715.42,1139403.82,M1219130192,0.0,0.0,0,0
521,TRANSFER,157277.0,C1601578028,157277.0,0.0,C49314331,0.0,0.0,1,0
398,CASH_OUT,422733.58,C474703390,25416.0,0.0,C1500520159,0.0,422733.58,0,0
190,PAYMENT,6433.07,C394156142,126380.0,119946.93,M954767822,0.0,0.0,0,0
232,CASH_OUT,3017156.01,C2105090352,3017156.01,0.0,C250246729,81318.2,3098474.2,1,0
250,PAYMENT,22602.9,C893520910,7666.0,0.0,M585666234,0.0,0.0,0,0
18,CASH_IN,114059.71,C2018571050,1270489.89,1384549.6,C148849269,2367042.57,2252982.86,0,0
74,CASH_OUT,59813.61,C1784961866,59813.61,0.0,C1245192492,0.0,59813.61,1,0
372,PAYMENT,10621.81,C1975208929,20406.0,9784.19,M926350222,0.0,0.0,0,0
211,TRANSFER,110438.3,C1959045669,10603.0,0.0,C143020300,84851.41,195289.71,0,0
106,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1,0
401,TRANSFER,966084.64,C710145516,221393.5,0.0,C2037046689,991667.6,1957752.24,0,0
258,CASH_IN,63070.94,C128498523,24375250.4,24438321.34,C1723554531,599612.77,536541.83,0,0
740,CASH_OUT,1312694.5,C1078953751,1312694.5,0.0,C1920187579,0.0,1312694.5,1,0
140,CASH_IN,248554.66,C904504048,5559785.35,5808340.0,C912885893,815312.13,566757.47,0,0
156,CASH_OUT,82044.55,C2016833192,105769.0,23724.45,C1245702068,1060273.62,1142318.18,0,0
390,TRANSFER,4525901.25,C220187177,4525901.25,0.0,C1783675813,0.0,0.0,1,0
136,CASH_OUT,3263443.15,C252215515,3263443.15,0.0,C870722399,927721.34,4191164.5,1,0
307,PAYMENT,29837.21,C1902654876,76.0,0.0,M1045176394,0.0,0.0,0,0
345,CASH_OUT,259432.47,C28181979,0.0,0.0,C173048823,487110.02,746542.5,0,0
235,CASH_OUT,193567.6,C936609972,0.0,0.0,C589835279,1366101.22,1559668.81,0,0
656,CASH_OUT,84007.22,C2028520999,84007.22,0.0,C224273997,0.0,84007.22,1,0
33,TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1,0
407,PAYMENT,7984.41,C671549546,49619.0,41634.59,M528231876,0.0,0.0,0,0
379,PAYMENT,517.46,C1990103838,0.0,0.0,M1803193578,0.0,0.0,0,0
371,CASH_OUT,224290.5,C831854409,0.0,0.0,C1587374301,669718.07,894008.57,0,0
137,CASH_OUT,101319.92,C1803973579,0.0,0.0,C1885418838,847682.73,949002.65,0,0
300,PAYMENT,26297.93,C1499010726,11578.0,0.0,M1380076035,0.0,0.0,0,0
166,PAYMENT,7069.54,C702952148,49033.0,41963.46,M382232670,0.0,0.0,0,0
156,TRANSFER,2773.41,C1791870393,0.0,0.0,C616346659,86401.96,89175.37,0,0
336,TRANSFER,1950022.93,C464058059,1950022.93,0.0,C539311335,0.0,0.0,1,0
250,PAYMENT,36788.36,C910829943,112372.47,75584.11,M155403336,0.0,0.0,0,0
383,CASH_OUT,113921.02,C1256441971,113921.02,0.0,C197409324,0.0,113921.02,1,0
462,TRANSFER,151994.59,C1101966116,151994.59,0.0,C1518422608,0.0,0.0,1,0
317,TRANSFER,223228.11,C204083284,223228.11,0.0,C1120953259,0.0,0.0,1,0
18,PAYMENT,26119.65,C417107231,31207.0,5087.35,M1445459643,0.0,0.0,0,0
301,CASH_OUT,172847.34,C548493211,8145.0,0.0,C1395130890,2463502.3,2636349.64,0,0
705,CASH_OUT,353090.95,C793449159,353090.95,0.0,C985064489,257783.54,610874.48,1,0
404,PAYMENT,43167.43,C346320937,0.0,0.0,M1101488809,0.0,0.0,0,0
560,TRANSFER,912117.82,C1573658797,912117.82,0.0,C254901264,0.0,0.0,1,0
153,TRANSFER,1021946.17,C41583052,0.0,0.0,C875128687,6429331.59,7451277.75,0,0
283,PAYMENT,12453.47,C1792673657,0.0,0.0,M888838494,0.0,0.0,0,0
134,CASH_OUT,37963.99,C474792639,89724.9,51760.91,C570692582,2992152.28,3030116.27,0,0
34,TRANSFER,71693.42,C1103482150,71693.42,0.0,C2145121206,0.0,0.0,1,0
18,CASH_IN,156718.77,C736846869,201823.0,358541.77,C516320010,0.0,0.0,0,0
274,CASH_IN,184852.55,C1485959090,667217.33,852069.88,C1538348706,1966970.72,1782118.18,0,0
186,PAYMENT,2505.07,C812980243,391911.85,389406.78,M1918011869,0.0,0.0,0,0
237,CASH_IN,27511.87,C352240763,7962.0,35473.87,C2100071116,187350.83,159838.96,0,0
102,TRANSFER,872199.82,C1327508355,872199.82,0.0,C1573144849,0.0,0.0,1,0
187,PAYMENT,13432.32,C932998355,52032.0,38599.68,M1440837753,0.0,0.0,0,0
465,TRANSFER,461255.26,C470923235,461255.26,0.0,C588226024,0.0,0.0,1,0
378,CASH_OUT,63089.92,C1594238052,0.0,0.0,C464255945,1377995.99,1441085.91,0,0
344,TRANSFER,272997.35,C1063225525,272997.35,0.0,C1738718306,0.0,0.0,1,0
228,CASH_IN,342295.89,C258376669,1821950.18,2164246.07,C365572791,3185737.43,2843441.54,0,0
209,CASH_OUT,122211.18,C1121144602,16927.0,0.0,C1276895583,2235164.21,2357375.39,0,0
149,TRANSFER,172510.95,C1433873566,172510.95,0.0,C45573890,0.0,0.0,1,0
298,CASH_IN,179321.9,C200623669,0.0,179321.9,C826104864,416168.09,236846.19,0,0
658,TRANSFER,1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,1,0
261,CASH_OUT,2241630.36,C2036950441,2241630.36,0.0,C1421192075,5951537.54,8193167.9,1,0
688,PAYMENT,6177.06,C1236195193,0.0,0.0,M88320721,0.0,0.0,0,0
160,CASH_OUT,61343.27,C483487571,0.0,0.0,C161208241,2450349.51,2511692.78,0,0
687,CASH_OUT,10001.37,C1870650350,0.0,0.0,C614978611,1341479.03,1351480.4,0,0
289,CASH_OUT,196149.04,C1282559075,196149.04,0.0,C1815880438,193203.94,389352.99,1,0
213,CASH_OUT,154499.83,C1597136698,0.0,0.0,C1891077991,301600.45,456100.28,0,0
251,TRANSFER,636229.04,C327683602,0.0,0.0,C597764181,3320413.9,3956642.94,0,0
153,CASH_OUT,304751.19,C514678003,102729.0,0.0,C1998451994,7440529.37,8107743.86,0,0
526,CASH_OUT,199940.02,C1503324262,199940.02,0.0,C1528513380,0.0,199940.02,1,0
366,TRANSFER,5807351.83,C957078136,5807351.83,0.0,C819604043,0.0,0.0,1,0
228,CASH_OUT,62863.44,C1022346009,624206.0,561342.56,C1588349354,0.0,62863.44,0,0
15,TRANSFER,119.0,C1995557473,119.0,0.0,C1480876722,0.0,0.0,1,0
350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1,0
387,CASH_OUT,531551.0,C1584590974,531551.0,0.0,C1815006934,0.0,531551.0,1,0
258,PAYMENT,14701.91,C1425595026,61947.0,47245.09,M1117344279,0.0,0.0,0,0
558,CASH_OUT,209829.57,C982640738,209829.57,0.0,C982569135,0.0,209829.57,1,0
201,PAYMENT,9102.51,C1930221747,20397.0,11294.49,M277310129,0.0,0.0,0,0
166,PAYMENT,9325.95,C1937108401,0.0,0.0,M1629023127,0.0,0.0,0,0
690,CASH_OUT,343429.34,C2015128737,343429.34,0.0,C1083108858,111504.02,454933.37,1,0
207,TRANSFER,328110.3,C539030556,328110.3,0.0,C448140191,0.0,0.0,1,0
483,CASH_OUT,526119.49,C1055498407,526119.49,0.0,C277547037,340510.43,866629.92,1,0
661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1,0
200,TRANSFER,54380.21,C910554500,54380.21,0.0,C1125661425,0.0,0.0,1,0
105,CASH_OUT,35496.47,C1303610178,35496.47,0.0,C1251609442,123871.82,159368.28,1,0
161,PAYMENT,10082.45,C1843938641,0.0,0.0,M1729799511,0.0,0.0,0,0
213,CASH_IN,83495.48,C713102934,2799842.34,2883337.82,C1267544285,379041.31,295545.83,0,0
157,PAYMENT,13194.25,C727863251,72079.26,58885.01,M126810540,0.0,0.0,0,0
162,CASH_OUT,308883.58,C1267587319,458.0,0.0,C967445566,1756643.74,2065527.32,0,0
564,CASH_OUT,3968964.4,C1383952651,3968964.4,0.0,C1068730301,419593.77,4388558.17,1,0
578,CASH_OUT,978103.4,C1183549962,978103.4,0.0,C481798847,0.0,978103.4,1,0
182,CASH_IN,396434.93,C506977271,2957827.41,3354262.34,C1400597574,856745.65,460310.72,0,0
354,TRANSFER,1327915.56,C1256122498,137660.0,0.0,C678941744,1818148.79,3131064.35,0,0
712,CASH_OUT,135977.23,C1552242254,135977.23,0.0,C1103234396,314329.11,450306.34,1,0
677,TRANSFER,9295454.24,C1216463302,9295454.24,0.0,C1920599052,0.0,0.0,1,0
592,TRANSFER,458361.83,C2050469537,458361.83,0.0,C2018291358,0.0,0.0,1,0
334,PAYMENT,2425.02,C1755882624,0.0,0.0,M1620667145,0.0,0.0,0,0
369,CASH_OUT,243007.54,C1399862737,13153.0,0.0,C83297733,670493.41,913500.95,0,0
179,PAYMENT,2853.0,C1031868567,9026.0,6173.0,M98611295,0.0,0.0,0,0
405,TRANSFER,240312.0,C1674094635,440.0,0.0,C1429784002,0.0,240312.0,0,0
131,PAYMENT,16210.91,C2120169627,0.0,0.0,M920816638,0.0,0.0,0,0
465,TRANSFER,2577489.07,C939367162,2577489.07,0.0,C2087484651,0.0,0.0,1,0
93,PAYMENT,32924.15,C820620601,0.0,0.0,M2130248461,0.0,0.0,0,0
22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1,0
569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,1,0
93,CASH_OUT,38150.22,C458914580,38150.22,0.0,C1918475530,30220.14,68370.36,1,0
559,TRANSFER,1431634.93,C190430667,1431634.93,0.0,C581503957,0.0,0.0,1,0
19,CASH_OUT,201031.14,C417092255,0.0,0.0,C1350758960,14365462.43,14566493.57,0,0
13,TRANSFER,2686564.04,C364029634,2686564.04,0.0,C2041291172,0.0,0.0,1,0
10,PAYMENT,8568.97,C1960423153,0.0,0.0,M811204106,0.0,0.0,0,0
394,TRANSFER,1848461.52,C247044663,11506.0,0.0,C84603290,381679.63,2230141.15,0,0
33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1,0
102,TRANSFER,656118.37,C203547819,656118.37,0.0,C1137673642,0.0,0.0,1,0
316,CASH_OUT,634911.47,C66770799,634911.47,0.0,C1680241779,8841.66,643753.13,1,0
401,TRANSFER,1672570.76,C1853440908,1672570.76,0.0,C571802760,0.0,0.0,1,0
366,TRANSFER,2701644.17,C1273953731,2701644.17,0.0,C1701713893,0.0,0.0,1,0
305,PAYMENT,29233.06,C648974168,61425.0,32191.94,M2006000445,0.0,0.0,0,0
9,CASH_OUT,281629.76,C538345687,2663.0,0.0,C957175845,8054.0,289683.76,0,0
373,PAYMENT,22227.56,C2083150456,73443.72,51216.16,M1341981401,0.0,0.0,0,0
252,CASH_OUT,40514.6,C366388506,105296.83,64782.23,C1518827257,209097.81,249612.41,0,0
397,CASH_IN,642243.88,C155294439,43911.0,686154.88,C2115268603,228253.06,0.0,0,0
93,PAYMENT,1580.17,C489983407,347.0,0.0,M1708305860,0.0,0.0,0,0
145,TRANSFER,1767886.02,C1544286887,1767886.02,0.0,C436837170,0.0,0.0,1,0
325,PAYMENT,2121.98,C1294710078,0.0,0.0,M1178167702,0.0,0.0,0,0
485,TRANSFER,471906.6,C17156930,471906.6,0.0,C1931513332,0.0,0.0,1,0
159,CASH_OUT,301193.32,C2042509361,301193.32,0.0,C448102180,0.0,301193.32,1,0
694,TRANSFER,186567.41,C1875051976,186567.41,0.0,C50809455,0.0,0.0,1,0
19,PAYMENT,14056.51,C542171576,102711.0,88654.49,M875555584,0.0,0.0,0,0
325,CASH_OUT,107834.85,C1121795717,107834.85,0.0,C63022697,0.0,107834.85,1,0
315,TRANSFER,7748802.0,C149785547,7748802.0,0.0,C733601841,0.0,0.0,1,0
395,CASH_OUT,47984.43,C790140463,47984.43,0.0,C2097780995,299049.39,347033.81,1,0
474,TRANSFER,1499869.54,C687615410,1499869.54,0.0,C1163176037,0.0,0.0,1,0
365,CASH_OUT,916644.03,C673817136,916644.03,0.0,C2054229425,2026.9,918670.94,1,0
93,CASH_OUT,3723738.06,C1143980021,3723738.06,0.0,C1219235880,3216391.21,6940129.27,1,0
402,CASH_OUT,74599.25,C1163113475,27816.0,0.0,C1391617641,2929277.36,3003876.62,0,0
335,TRANSFER,1123417.53,C1416655281,0.0,0.0,C27957907,3076617.46,4200034.99,0,0
196,TRANSFER,1221900.21,C983611149,1221900.21,0.0,C691637954,0.0,0.0,1,0
163,PAYMENT,29532.68,C1310822374,195961.39,166428.71,M323696882,0.0,0.0,0,0
110,TRANSFER,904124.58,C1150317761,904124.58,0.0,C1725680409,0.0,0.0,1,0
402,PAYMENT,10357.35,C208805145,0.0,0.0,M1654921685,0.0,0.0,0,0
230,CASH_OUT,345932.83,C1337816824,1945.0,0.0,C1884649967,262920.38,608853.21,0,0
84,TRANSFER,296349.8,C1660861590,296349.8,0.0,C852926396,0.0,0.0,1,0
325,CASH_OUT,166002.49,C949193639,0.0,0.0,C682859516,1211735.24,1377737.74,0,0
407,CASH_OUT,82257.86,C1418584501,0.0,0.0,C957457320,3639334.49,3721592.35,0,0
344,CASH_OUT,118499.44,C1801565118,118499.44,0.0,C1877373343,1881892.83,2000392.27,1,0
74,TRANSFER,59127.34,C1444290021,59127.34,0.0,C959470338,0.0,0.0,1,0
737,TRANSFER,167606.49,C1631161002,167606.49,0.0,C2099952089,0.0,0.0,1,0
91,TRANSFER,737285.03,C2082041963,737285.03,0.0,C484298628,0.0,0.0,1,0
233,TRANSFER,48156.69,C2044046492,48156.69,0.0,C1686942753,0.0,0.0,1,0
689,CASH_OUT,953615.38,C1034067842,953615.38,0.0,C64488744,0.0,953615.38,1,0
321,CASH_OUT,107113.71,C1361460562,0.0,0.0,C33579374,306999.34,414113.05,0,0
45,TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1,0
81,CASH_OUT,2737766.8,C1419156412,2737766.8,0.0,C31490801,0.0,2737766.8,1,0
208,CASH_OUT,50820.71,C774406325,50820.71,0.0,C1399106049,0.0,50820.71,1,0
568,TRANSFER,112988.36,C1716123140,112988.36,0.0,C1857609531,0.0,0.0,1,0
162,CASH_OUT,56574.14,C1180675924,218075.0,161500.86,C1511961082,12183586.59,12240160.72,0,0
539,TRANSFER,198888.16,C1580456535,198888.16,0.0,C1660535185,0.0,0.0,1,0
118,TRANSFER,10000000.0,C611232899,11812161.42,1812161.42,C1347105871,0.0,0.0,1,0
421,CASH_OUT,5455965.86,C925348777,5455965.86,0.0,C1734033789,0.0,5455965.86,1,0
616,CASH_OUT,7240965.96,C686995087,7240965.96,0.0,C893411806,0.0,7240965.96,1,0
